"date","Dólar","Salario_Minimo","Reservas_Internacionais","Selic","IPCA"
"2003-05-24",5.7688,1518,332508,26.5,0.16
"2003-05-25",5.7688,1518,332508,26.5,0.16
"2003-05-31",5.7688,1518,332508,26.5,0.16
"2003-06-07",5.7688,1518,332508,26.5,0.16
"2003-06-08",5.7688,1518,332508,26.5,0.16
"2003-06-14",5.7688,1518,332508,26.5,0.16
"2003-06-15",5.7688,1518,332508,26.5,0.16
"2003-06-19",5.7688,1518,332508,26.5,0.16
"2003-06-21",5.7688,1518,332508,26,0.16
"2003-06-22",5.7688,1518,332508,26,0.16
"2003-06-28",5.7688,1518,332508,26,0.16
"2003-06-29",5.7688,1518,332508,26,0.16
"2003-07-05",5.7688,1518,332508,26,0.16
"2003-07-06",5.7688,1518,332508,26,0.16
"2003-07-12",5.7688,1518,332508,26,0.16
"2003-07-13",5.7688,1518,332508,26,0.16
"2003-07-19",5.7688,1518,332508,26,0.16
"2003-07-20",5.7688,1518,332508,26,0.16
"2003-07-26",5.7688,1518,332508,24.5,0.16
"2003-07-27",5.7688,1518,332508,24.5,0.16
"2003-08-02",5.7688,1518,332508,24.5,0.16
"2003-08-03",5.7688,1518,332508,24.5,0.16
"2003-08-09",5.7688,1518,332508,24.5,0.16
"2003-08-10",5.7688,1518,332508,24.5,0.16
"2003-08-16",5.7688,1518,332508,24.5,0.16
"2003-08-17",5.7688,1518,332508,24.5,0.16
"2003-08-23",5.7688,1518,332508,22,0.16
"2003-08-24",5.7688,1518,332508,22,0.16
"2003-08-30",5.7688,1518,332508,22,0.16
"2003-08-31",5.7688,1518,332508,22,0.16
"2003-09-06",5.7688,1518,332508,22,0.16
"2003-09-07",5.7688,1518,332508,22,0.16
"2003-09-13",5.7688,1518,332508,22,0.16
"2003-09-14",5.7688,1518,332508,22,0.16
"2003-09-20",5.7688,1518,332508,20,0.16
"2003-09-21",5.7688,1518,332508,20,0.16
"2003-09-27",5.7688,1518,332508,20,0.16
"2003-09-28",5.7688,1518,332508,20,0.16
"2003-10-04",5.7688,1518,332508,20,0.16
"2003-10-05",5.7688,1518,332508,20,0.16
"2003-10-11",5.7688,1518,332508,20,0.16
"2003-10-12",5.7688,1518,332508,20,0.16
"2003-10-18",5.7688,1518,332508,20,0.16
"2003-10-19",5.7688,1518,332508,20,0.16
"2003-10-25",5.7688,1518,332508,19,0.16
"2003-10-26",5.7688,1518,332508,19,0.16
"2003-11-02",5.7688,1518,332508,19,0.16
"2003-11-08",5.7688,1518,332508,19,0.16
"2003-11-09",5.7688,1518,332508,19,0.16
"2003-11-15",5.7688,1518,332508,19,0.16
"2003-11-16",5.7688,1518,332508,19,0.16
"2003-11-22",5.7688,1518,332508,17.5,0.16
"2003-11-23",5.7688,1518,332508,17.5,0.16
"2003-11-29",5.7688,1518,332508,17.5,0.16
"2003-11-30",5.7688,1518,332508,17.5,0.16
"2003-12-06",5.7688,1518,332508,17.5,0.16
"2003-12-07",5.7688,1518,332508,17.5,0.16
"2003-12-13",5.7688,1518,332508,17.5,0.16
"2003-12-14",5.7688,1518,332508,17.5,0.16
"2003-12-20",5.7688,1518,332508,16.5,0.16
"2003-12-21",5.7688,1518,332508,16.5,0.16
"2003-12-25",5.7688,1518,332508,16.5,0.16
"2003-12-27",5.7688,1518,332508,16.5,0.16
"2003-12-28",5.7688,1518,332508,16.5,0.16
"2004-01-03",5.7688,1518,332508,16.5,0.16
"2004-01-04",5.7688,1518,332508,16.5,0.16
"2004-01-10",5.7688,1518,332508,16.5,0.16
"2004-01-11",5.7688,1518,332508,16.5,0.16
"2004-01-17",5.7688,1518,332508,16.5,0.16
"2004-01-18",5.7688,1518,332508,16.5,0.16
"2004-01-24",5.7688,1518,332508,16.5,0.16
"2004-01-25",5.7688,1518,332508,16.5,0.16
"2004-01-31",5.7688,1518,332508,16.5,0.16
"2004-02-07",5.7688,1518,332508,16.5,0.16
"2004-02-08",5.7688,1518,332508,16.5,0.16
"2004-02-14",5.7688,1518,332508,16.5,0.16
"2004-02-15",5.7688,1518,332508,16.5,0.16
"2004-02-21",5.7688,1518,332508,16.5,0.16
"2004-02-22",5.7688,1518,332508,16.5,0.16
"2004-02-23",5.7688,1518,332508,16.5,0.16
"2004-02-24",5.7688,1518,332508,16.5,0.16
"2004-02-28",5.7688,1518,332508,16.5,0.16
"2004-02-29",5.7688,1518,332508,16.5,0.16
"2004-03-06",5.7688,1518,332508,16.5,0.16
"2004-03-07",5.7688,1518,332508,16.5,0.16
"2004-03-13",5.7688,1518,332508,16.5,0.16
"2004-03-14",5.7688,1518,332508,16.5,0.16
"2004-03-20",5.7688,1518,332508,16.25,0.16
"2004-03-21",5.7688,1518,332508,16.25,0.16
"2004-03-27",5.7688,1518,332508,16.25,0.16
"2004-03-28",5.7688,1518,332508,16.25,0.16
"2004-04-03",5.7688,1518,332508,16.25,0.16
"2004-04-04",5.7688,1518,332508,16.25,0.16
"2004-04-09",5.7688,1518,332508,16.25,0.16
"2004-04-10",5.7688,1518,332508,16.25,0.16
"2004-04-11",5.7688,1518,332508,16.25,0.16
"2004-04-17",5.7688,1518,332508,16,0.16
"2004-04-18",5.7688,1518,332508,16,0.16
"2004-04-21",5.7688,1518,332508,16,0.16
"2004-04-24",5.7688,1518,332508,16,0.16
"2004-04-25",5.7688,1518,332508,16,0.16
"2004-05-02",5.7688,1518,332508,16,0.16
"2004-05-08",5.7688,1518,332508,16,0.16
"2004-05-09",5.7688,1518,332508,16,0.16
"2004-05-15",5.7688,1518,332508,16,0.16
"2004-05-16",5.7688,1518,332508,16,0.16
"2004-05-22",5.7688,1518,332508,16,0.16
"2004-05-23",5.7688,1518,332508,16,0.16
"2004-05-29",5.7688,1518,332508,16,0.16
"2004-05-30",5.7688,1518,332508,16,0.16
"2004-06-05",5.7688,1518,332508,16,0.16
"2004-06-06",5.7688,1518,332508,16,0.16
"2004-06-10",5.7688,1518,332508,16,0.16
"2004-06-12",5.7688,1518,332508,16,0.16
"2004-06-13",5.7688,1518,332508,16,0.16
"2004-06-19",5.7688,1518,332508,16,0.16
"2004-06-20",5.7688,1518,332508,16,0.16
"2004-06-26",5.7688,1518,332508,16,0.16
"2004-06-27",5.7688,1518,332508,16,0.16
"2004-07-03",5.7688,1518,332508,16,0.16
"2004-07-04",5.7688,1518,332508,16,0.16
"2004-07-10",5.7688,1518,332508,16,0.16
"2004-07-11",5.7688,1518,332508,16,0.16
"2004-07-17",5.7688,1518,332508,16,0.16
"2004-07-18",5.7688,1518,332508,16,0.16
"2004-07-24",5.7688,1518,332508,16,0.16
"2004-07-25",5.7688,1518,332508,16,0.16
"2004-07-31",5.7688,1518,332508,16,0.16
"2004-08-07",5.7688,1518,332508,16,0.16
"2004-08-08",5.7688,1518,332508,16,0.16
"2004-08-14",5.7688,1518,332508,16,0.16
"2004-08-15",5.7688,1518,332508,16,0.16
"2004-08-21",5.7688,1518,332508,16,0.16
"2004-08-22",5.7688,1518,332508,16,0.16
"2004-08-28",5.7688,1518,332508,16,0.16
"2004-08-29",5.7688,1518,332508,16,0.16
"2004-09-04",5.7688,1518,332508,16,0.16
"2004-09-05",5.7688,1518,332508,16,0.16
"2004-09-07",5.7688,1518,332508,16,0.16
"2004-09-11",5.7688,1518,332508,16,0.16
"2004-09-12",5.7688,1518,332508,16,0.16
"2004-09-18",5.7688,1518,332508,16.25,0.16
"2004-09-19",5.7688,1518,332508,16.25,0.16
"2004-09-25",5.7688,1518,332508,16.25,0.16
"2004-09-26",5.7688,1518,332508,16.25,0.16
"2004-10-02",5.7688,1518,332508,16.25,0.16
"2004-10-03",5.7688,1518,332508,16.25,0.16
"2004-10-09",5.7688,1518,332508,16.25,0.16
"2004-10-10",5.7688,1518,332508,16.25,0.16
"2004-10-12",5.7688,1518,332508,16.25,0.16
"2004-10-16",5.7688,1518,332508,16.25,0.16
"2004-10-17",5.7688,1518,332508,16.25,0.16
"2004-10-23",5.7688,1518,332508,16.75,0.16
"2004-10-24",5.7688,1518,332508,16.75,0.16
"2004-10-30",5.7688,1518,332508,16.75,0.16
"2004-10-31",5.7688,1518,332508,16.75,0.16
"2004-11-02",5.7688,1518,332508,16.75,0.16
"2004-11-06",5.7688,1518,332508,16.75,0.16
"2004-11-07",5.7688,1518,332508,16.75,0.16
"2004-11-13",5.7688,1518,332508,16.75,0.16
"2004-11-14",5.7688,1518,332508,16.75,0.16
"2004-11-15",5.7688,1518,332508,16.75,0.16
"2004-11-20",5.7688,1518,332508,17.25,0.16
"2004-11-21",5.7688,1518,332508,17.25,0.16
"2004-11-27",5.7688,1518,332508,17.25,0.16
"2004-11-28",5.7688,1518,332508,17.25,0.16
"2004-12-04",5.7688,1518,332508,17.25,0.16
"2004-12-05",5.7688,1518,332508,17.25,0.16
"2004-12-11",5.7688,1518,332508,17.25,0.16
"2004-12-12",5.7688,1518,332508,17.25,0.16
"2004-12-18",5.7688,1518,332508,17.75,0.16
"2004-12-19",5.7688,1518,332508,17.75,0.16
"2004-12-25",5.7688,1518,332508,17.75,0.16
"2004-12-26",5.7688,1518,332508,17.75,0.16
"2005-01-02",5.7688,1518,332508,17.75,0.16
"2005-01-08",5.7688,1518,332508,17.75,0.16
"2005-01-09",5.7688,1518,332508,17.75,0.16
"2005-01-15",5.7688,1518,332508,17.75,0.16
"2005-01-16",5.7688,1518,332508,17.75,0.16
"2005-01-22",5.7688,1518,332508,18.25,0.16
"2005-01-23",5.7688,1518,332508,18.25,0.16
"2005-01-29",5.7688,1518,332508,18.25,0.16
"2005-01-30",5.7688,1518,332508,18.25,0.16
"2005-02-05",5.7688,1518,332508,18.25,0.16
"2005-02-06",5.7688,1518,332508,18.25,0.16
"2005-02-07",5.7688,1518,332508,18.25,0.16
"2005-02-08",5.7688,1518,332508,18.25,0.16
"2005-02-12",5.7688,1518,332508,18.25,0.16
"2005-02-13",5.7688,1518,332508,18.25,0.16
"2005-02-19",5.7688,1518,332508,18.75,0.16
"2005-02-20",5.7688,1518,332508,18.75,0.16
"2005-02-26",5.7688,1518,332508,18.75,0.16
"2005-02-27",5.7688,1518,332508,18.75,0.16
"2005-03-05",5.7688,1518,332508,18.75,0.16
"2005-03-06",5.7688,1518,332508,18.75,0.16
"2005-03-12",5.7688,1518,332508,18.75,0.16
"2005-03-13",5.7688,1518,332508,18.75,0.16
"2005-03-19",5.7688,1518,332508,19.25,0.16
"2005-03-20",5.7688,1518,332508,19.25,0.16
"2005-03-25",5.7688,1518,332508,19.25,0.16
"2005-03-26",5.7688,1518,332508,19.25,0.16
"2005-03-27",5.7688,1518,332508,19.25,0.16
"2005-04-02",5.7688,1518,332508,19.25,0.16
"2005-04-03",5.7688,1518,332508,19.25,0.16
"2005-04-09",5.7688,1518,332508,19.25,0.16
"2005-04-10",5.7688,1518,332508,19.25,0.16
"2005-04-16",5.7688,1518,332508,19.25,0.16
"2005-04-17",5.7688,1518,332508,19.25,0.16
"2005-04-21",5.7688,1518,332508,19.5,0.16
"2005-04-23",5.7688,1518,332508,19.5,0.16
"2005-04-24",5.7688,1518,332508,19.5,0.16
"2005-04-30",5.7688,1518,332508,19.5,0.16
"2005-05-07",5.7688,1518,332508,19.5,0.16
"2005-05-08",5.7688,1518,332508,19.5,0.16
"2005-05-14",5.7688,1518,332508,19.5,0.16
"2005-05-15",5.7688,1518,332508,19.5,0.16
"2005-05-21",5.7688,1518,332508,19.75,0.16
"2005-05-22",5.7688,1518,332508,19.75,0.16
"2005-05-26",5.7688,1518,332508,19.75,0.16
"2005-05-28",5.7688,1518,332508,19.75,0.16
"2005-05-29",5.7688,1518,332508,19.75,0.16
"2005-06-04",5.7688,1518,332508,19.75,0.16
"2005-06-05",5.7688,1518,332508,19.75,0.16
"2005-06-11",5.7688,1518,332508,19.75,0.16
"2005-06-12",5.7688,1518,332508,19.75,0.16
"2005-06-18",5.7688,1518,332508,19.75,0.16
"2005-06-19",5.7688,1518,332508,19.75,0.16
"2005-06-25",5.7688,1518,332508,19.75,0.16
"2005-06-26",5.7688,1518,332508,19.75,0.16
"2005-07-02",5.7688,1518,332508,19.75,0.16
"2005-07-03",5.7688,1518,332508,19.75,0.16
"2005-07-09",5.7688,1518,332508,19.75,0.16
"2005-07-10",5.7688,1518,332508,19.75,0.16
"2005-07-16",5.7688,1518,332508,19.75,0.16
"2005-07-17",5.7688,1518,332508,19.75,0.16
"2005-07-23",5.7688,1518,332508,19.75,0.16
"2005-07-24",5.7688,1518,332508,19.75,0.16
"2005-07-30",5.7688,1518,332508,19.75,0.16
"2005-07-31",5.7688,1518,332508,19.75,0.16
"2005-08-06",5.7688,1518,332508,19.75,0.16
"2005-08-07",5.7688,1518,332508,19.75,0.16
"2005-08-13",5.7688,1518,332508,19.75,0.16
"2005-08-14",5.7688,1518,332508,19.75,0.16
"2005-08-20",5.7688,1518,332508,19.75,0.16
"2005-08-21",5.7688,1518,332508,19.75,0.16
"2005-08-27",5.7688,1518,332508,19.75,0.16
"2005-08-28",5.7688,1518,332508,19.75,0.16
"2005-09-03",5.7688,1518,332508,19.75,0.16
"2005-09-04",5.7688,1518,332508,19.75,0.16
"2005-09-07",5.7688,1518,332508,19.75,0.16
"2005-09-10",5.7688,1518,332508,19.75,0.16
"2005-09-11",5.7688,1518,332508,19.75,0.16
"2005-09-17",5.7688,1518,332508,19.5,0.16
"2005-09-18",5.7688,1518,332508,19.5,0.16
"2005-09-24",5.7688,1518,332508,19.5,0.16
"2005-09-25",5.7688,1518,332508,19.5,0.16
"2005-10-02",5.7688,1518,332508,19.5,0.16
"2005-10-08",5.7688,1518,332508,19.5,0.16
"2005-10-09",5.7688,1518,332508,19.5,0.16
"2005-10-12",5.7688,1518,332508,19.5,0.16
"2005-10-15",5.7688,1518,332508,19.5,0.16
"2005-10-16",5.7688,1518,332508,19.5,0.16
"2005-10-22",5.7688,1518,332508,19,0.16
"2005-10-23",5.7688,1518,332508,19,0.16
"2005-10-29",5.7688,1518,332508,19,0.16
"2005-10-30",5.7688,1518,332508,19,0.16
"2005-11-02",5.7688,1518,332508,19,0.16
"2005-11-05",5.7688,1518,332508,19,0.16
"2005-11-06",5.7688,1518,332508,19,0.16
"2005-11-12",5.7688,1518,332508,19,0.16
"2005-11-13",5.7688,1518,332508,19,0.16
"2005-11-15",5.7688,1518,332508,19,0.16
"2005-11-19",5.7688,1518,332508,19,0.16
"2005-11-20",5.7688,1518,332508,19,0.16
"2005-11-26",5.7688,1518,332508,18.5,0.16
"2005-11-27",5.7688,1518,332508,18.5,0.16
"2005-12-03",5.7688,1518,332508,18.5,0.16
"2005-12-04",5.7688,1518,332508,18.5,0.16
"2005-12-10",5.7688,1518,332508,18.5,0.16
"2005-12-11",5.7688,1518,332508,18.5,0.16
"2005-12-17",5.7688,1518,332508,18,0.16
"2005-12-18",5.7688,1518,332508,18,0.16
"2005-12-24",5.7688,1518,332508,18,0.16
"2005-12-25",5.7688,1518,332508,18,0.16
"2005-12-31",5.7688,1518,332508,18,0.16
"2006-01-07",5.7688,1518,332508,18,0.16
"2006-01-08",5.7688,1518,332508,18,0.16
"2006-01-14",5.7688,1518,332508,18,0.16
"2006-01-15",5.7688,1518,332508,18,0.16
"2006-01-21",5.7688,1518,332508,17.25,0.16
"2006-01-22",5.7688,1518,332508,17.25,0.16
"2006-01-28",5.7688,1518,332508,17.25,0.16
"2006-01-29",5.7688,1518,332508,17.25,0.16
"2006-02-04",5.7688,1518,332508,17.25,0.16
"2006-02-05",5.7688,1518,332508,17.25,0.16
"2006-02-11",5.7688,1518,332508,17.25,0.16
"2006-02-12",5.7688,1518,332508,17.25,0.16
"2006-02-18",5.7688,1518,332508,17.25,0.16
"2006-02-19",5.7688,1518,332508,17.25,0.16
"2006-02-25",5.7688,1518,332508,17.25,0.16
"2006-02-26",5.7688,1518,332508,17.25,0.16
"2006-02-27",5.7688,1518,332508,17.25,0.16
"2006-02-28",5.7688,1518,332508,17.25,0.16
"2006-03-04",5.7688,1518,332508,17.25,0.16
"2006-03-05",5.7688,1518,332508,17.25,0.16
"2006-03-11",5.7688,1518,332508,16.5,0.16
"2006-03-12",5.7688,1518,332508,16.5,0.16
"2006-03-18",5.7688,1518,332508,16.5,0.16
"2006-03-19",5.7688,1518,332508,16.5,0.16
"2006-03-25",5.7688,1518,332508,16.5,0.16
"2006-03-26",5.7688,1518,332508,16.5,0.16
"2006-04-02",5.7688,1518,332508,16.5,0.16
"2006-04-08",5.7688,1518,332508,16.5,0.16
"2006-04-09",5.7688,1518,332508,16.5,0.16
"2006-04-14",5.7688,1518,332508,16.5,0.16
"2006-04-15",5.7688,1518,332508,16.5,0.16
"2006-04-16",5.7688,1518,332508,16.5,0.16
"2006-04-21",5.7688,1518,332508,15.75,0.16
"2006-04-22",5.7688,1518,332508,15.75,0.16
"2006-04-23",5.7688,1518,332508,15.75,0.16
"2006-04-29",5.7688,1518,332508,15.75,0.16
"2006-04-30",5.7688,1518,332508,15.75,0.16
"2006-05-06",5.7688,1518,332508,15.75,0.16
"2006-05-07",5.7688,1518,332508,15.75,0.16
"2006-05-13",5.7688,1518,332508,15.75,0.16
"2006-05-14",5.7688,1518,332508,15.75,0.16
"2006-05-20",5.7688,1518,332508,15.75,0.16
"2006-05-21",5.7688,1518,332508,15.75,0.16
"2006-05-27",5.7688,1518,332508,15.75,0.16
"2006-05-28",5.7688,1518,332508,15.75,0.16
"2006-06-03",5.7688,1518,332508,15.25,0.16
"2006-06-04",5.7688,1518,332508,15.25,0.16
"2006-06-10",5.7688,1518,332508,15.25,0.16
"2006-06-11",5.7688,1518,332508,15.25,0.16
"2006-06-15",5.7688,1518,332508,15.25,0.16
"2006-06-17",5.7688,1518,332508,15.25,0.16
"2006-06-18",5.7688,1518,332508,15.25,0.16
"2006-06-24",5.7688,1518,332508,15.25,0.16
"2006-06-25",5.7688,1518,332508,15.25,0.16
"2006-07-02",5.7688,1518,332508,15.25,0.16
"2006-07-08",5.7688,1518,332508,15.25,0.16
"2006-07-09",5.7688,1518,332508,15.25,0.16
"2006-07-15",5.7688,1518,332508,15.25,0.16
"2006-07-16",5.7688,1518,332508,15.25,0.16
"2006-07-22",5.7688,1518,332508,14.75,0.16
"2006-07-23",5.7688,1518,332508,14.75,0.16
"2006-07-29",5.7688,1518,332508,14.75,0.16
"2006-07-30",5.7688,1518,332508,14.75,0.16
"2006-08-05",5.7688,1518,332508,14.75,0.16
"2006-08-06",5.7688,1518,332508,14.75,0.16
"2006-08-12",5.7688,1518,332508,14.75,0.16
"2006-08-13",5.7688,1518,332508,14.75,0.16
"2006-08-19",5.7688,1518,332508,14.75,0.16
"2006-08-20",5.7688,1518,332508,14.75,0.16
"2006-08-26",5.7688,1518,332508,14.75,0.16
"2006-08-27",5.7688,1518,332508,14.75,0.16
"2006-09-02",5.7688,1518,332508,14.25,0.16
"2006-09-03",5.7688,1518,332508,14.25,0.16
"2006-09-07",5.7688,1518,332508,14.25,0.16
"2006-09-09",5.7688,1518,332508,14.25,0.16
"2006-09-10",5.7688,1518,332508,14.25,0.16
"2006-09-16",5.7688,1518,332508,14.25,0.16
"2006-09-17",5.7688,1518,332508,14.25,0.16
"2006-09-23",5.7688,1518,332508,14.25,0.16
"2006-09-24",5.7688,1518,332508,14.25,0.16
"2006-09-30",5.7688,1518,332508,14.25,0.16
"2006-10-07",5.7688,1518,332508,14.25,0.16
"2006-10-08",5.7688,1518,332508,14.25,0.16
"2006-10-12",5.7688,1518,332508,14.25,0.16
"2006-10-14",5.7688,1518,332508,14.25,0.16
"2006-10-15",5.7688,1518,332508,14.25,0.16
"2006-10-21",5.7688,1518,332508,13.75,0.16
"2006-10-22",5.7688,1518,332508,13.75,0.16
"2006-10-28",5.7688,1518,332508,13.75,0.16
"2006-10-29",5.7688,1518,332508,13.75,0.16
"2006-11-02",5.7688,1518,332508,13.75,0.16
"2006-11-04",5.7688,1518,332508,13.75,0.16
"2006-11-05",5.7688,1518,332508,13.75,0.16
"2006-11-11",5.7688,1518,332508,13.75,0.16
"2006-11-12",5.7688,1518,332508,13.75,0.16
"2006-11-15",5.7688,1518,332508,13.75,0.16
"2006-11-18",5.7688,1518,332508,13.75,0.16
"2006-11-19",5.7688,1518,332508,13.75,0.16
"2006-11-25",5.7688,1518,332508,13.75,0.16
"2006-11-26",5.7688,1518,332508,13.75,0.16
"2006-12-02",5.7688,1518,332508,13.25,0.16
"2006-12-03",5.7688,1518,332508,13.25,0.16
"2006-12-09",5.7688,1518,332508,13.25,0.16
"2006-12-10",5.7688,1518,332508,13.25,0.16
"2006-12-16",5.7688,1518,332508,13.25,0.16
"2006-12-17",5.7688,1518,332508,13.25,0.16
"2006-12-23",5.7688,1518,332508,13.25,0.16
"2006-12-24",5.7688,1518,332508,13.25,0.16
"2006-12-25",5.7688,1518,332508,13.25,0.16
"2006-12-30",5.7688,1518,332508,13.25,0.16
"2006-12-31",5.7688,1518,332508,13.25,0.16
"2007-01-06",5.7688,1518,332508,13.25,0.16
"2007-01-07",5.7688,1518,332508,13.25,0.16
"2007-01-13",5.7688,1518,332508,13.25,0.16
"2007-01-14",5.7688,1518,332508,13.25,0.16
"2007-01-20",5.7688,1518,332508,13.25,0.16
"2007-01-21",5.7688,1518,332508,13.25,0.16
"2007-01-27",5.7688,1518,332508,13,0.16
"2007-01-28",5.7688,1518,332508,13,0.16
"2007-02-03",5.7688,1518,332508,13,0.16
"2007-02-04",5.7688,1518,332508,13,0.16
"2007-02-10",5.7688,1518,332508,13,0.16
"2007-02-11",5.7688,1518,332508,13,0.16
"2007-02-17",5.7688,1518,332508,13,0.16
"2007-02-18",5.7688,1518,332508,13,0.16
"2007-02-19",5.7688,1518,332508,13,0.16
"2007-02-20",5.7688,1518,332508,13,0.16
"2007-02-24",5.7688,1518,332508,13,0.16
"2007-02-25",5.7688,1518,332508,13,0.16
"2007-03-03",5.7688,1518,332508,13,0.16
"2007-03-04",5.7688,1518,332508,13,0.16
"2007-03-10",5.7688,1518,332508,12.75,0.16
"2007-03-11",5.7688,1518,332508,12.75,0.16
"2007-03-17",5.7688,1518,332508,12.75,0.16
"2007-03-18",5.7688,1518,332508,12.75,0.16
"2007-03-24",5.7688,1518,332508,12.75,0.16
"2007-03-25",5.7688,1518,332508,12.75,0.16
"2007-03-31",5.7688,1518,332508,12.75,0.16
"2007-04-06",5.7688,1518,332508,12.75,0.16
"2007-04-07",5.7688,1518,332508,12.75,0.16
"2007-04-08",5.7688,1518,332508,12.75,0.16
"2007-04-14",5.7688,1518,332508,12.75,0.16
"2007-04-15",5.7688,1518,332508,12.75,0.16
"2007-04-21",5.7688,1518,332508,12.5,0.16
"2007-04-22",5.7688,1518,332508,12.5,0.16
"2007-04-28",5.7688,1518,332508,12.5,0.16
"2007-04-29",5.7688,1518,332508,12.5,0.16
"2007-05-05",5.7688,1518,332508,12.5,0.16
"2007-05-06",5.7688,1518,332508,12.5,0.16
"2007-05-12",5.7688,1518,332508,12.5,0.16
"2007-05-13",5.7688,1518,332508,12.5,0.16
"2007-05-19",5.7688,1518,332508,12.5,0.16
"2007-05-20",5.7688,1518,332508,12.5,0.16
"2007-05-26",5.7688,1518,332508,12.5,0.16
"2007-05-27",5.7688,1518,332508,12.5,0.16
"2007-06-02",5.7688,1518,332508,12.5,0.16
"2007-06-03",5.7688,1518,332508,12.5,0.16
"2007-06-07",5.7688,1518,332508,12.5,0.16
"2007-06-09",5.7688,1518,332508,12,0.16
"2007-06-10",5.7688,1518,332508,12,0.16
"2007-06-16",5.7688,1518,332508,12,0.16
"2007-06-17",5.7688,1518,332508,12,0.16
"2007-06-23",5.7688,1518,332508,12,0.16
"2007-06-24",5.7688,1518,332508,12,0.16
"2007-06-30",5.7688,1518,332508,12,0.16
"2007-07-07",5.7688,1518,332508,12,0.16
"2007-07-08",5.7688,1518,332508,12,0.16
"2007-07-14",5.7688,1518,332508,12,0.16
"2007-07-15",5.7688,1518,332508,12,0.16
"2007-07-21",5.7688,1518,332508,11.5,0.16
"2007-07-22",5.7688,1518,332508,11.5,0.16
"2007-07-28",5.7688,1518,332508,11.5,0.16
"2007-07-29",5.7688,1518,332508,11.5,0.16
"2007-08-04",5.7688,1518,332508,11.5,0.16
"2007-08-05",5.7688,1518,332508,11.5,0.16
"2007-08-11",5.7688,1518,332508,11.5,0.16
"2007-08-12",5.7688,1518,332508,11.5,0.16
"2007-08-18",5.7688,1518,332508,11.5,0.16
"2007-08-19",5.7688,1518,332508,11.5,0.16
"2007-08-25",5.7688,1518,332508,11.5,0.16
"2007-08-26",5.7688,1518,332508,11.5,0.16
"2007-09-02",5.7688,1518,332508,11.5,0.16
"2007-09-07",5.7688,1518,332508,11.25,0.16
"2007-09-08",5.7688,1518,332508,11.25,0.16
"2007-09-09",5.7688,1518,332508,11.25,0.16
"2007-09-15",5.7688,1518,332508,11.25,0.16
"2007-09-16",5.7688,1518,332508,11.25,0.16
"2007-09-22",5.7688,1518,332508,11.25,0.16
"2007-09-23",5.7688,1518,332508,11.25,0.16
"2007-09-29",5.7688,1518,332508,11.25,0.16
"2007-09-30",5.7688,1518,332508,11.25,0.16
"2007-10-06",5.7688,1518,332508,11.25,0.16
"2007-10-07",5.7688,1518,332508,11.25,0.16
"2007-10-12",5.7688,1518,332508,11.25,0.16
"2007-10-13",5.7688,1518,332508,11.25,0.16
"2007-10-14",5.7688,1518,332508,11.25,0.16
"2007-10-20",5.7688,1518,332508,11.25,0.16
"2007-10-21",5.7688,1518,332508,11.25,0.16
"2007-10-27",5.7688,1518,332508,11.25,0.16
"2007-10-28",5.7688,1518,332508,11.25,0.16
"2007-11-02",5.7688,1518,332508,11.25,0.16
"2007-11-03",5.7688,1518,332508,11.25,0.16
"2007-11-04",5.7688,1518,332508,11.25,0.16
"2007-11-10",5.7688,1518,332508,11.25,0.16
"2007-11-11",5.7688,1518,332508,11.25,0.16
"2007-11-15",5.7688,1518,332508,11.25,0.16
"2007-11-17",5.7688,1518,332508,11.25,0.16
"2007-11-18",5.7688,1518,332508,11.25,0.16
"2007-11-24",5.7688,1518,332508,11.25,0.16
"2007-11-25",5.7688,1518,332508,11.25,0.16
"2007-12-02",5.7688,1518,332508,11.25,0.16
"2007-12-08",5.7688,1518,332508,11.25,0.16
"2007-12-09",5.7688,1518,332508,11.25,0.16
"2007-12-15",5.7688,1518,332508,11.25,0.16
"2007-12-16",5.7688,1518,332508,11.25,0.16
"2007-12-22",5.7688,1518,332508,11.25,0.16
"2007-12-23",5.7688,1518,332508,11.25,0.16
"2007-12-25",5.7688,1518,332508,11.25,0.16
"2007-12-29",5.7688,1518,332508,11.25,0.16
"2007-12-30",5.7688,1518,332508,11.25,0.16
"2008-01-05",5.7688,1518,332508,11.25,0.16
"2008-01-06",5.7688,1518,332508,11.25,0.16
"2008-01-12",5.7688,1518,332508,11.25,0.16
"2008-01-13",5.7688,1518,332508,11.25,0.16
"2008-01-19",5.7688,1518,332508,11.25,0.16
"2008-01-20",5.7688,1518,332508,11.25,0.16
"2008-01-26",5.7688,1518,332508,11.25,0.16
"2008-01-27",5.7688,1518,332508,11.25,0.16
"2008-02-02",5.7688,1518,332508,11.25,0.16
"2008-02-03",5.7688,1518,332508,11.25,0.16
"2008-02-04",5.7688,1518,332508,11.25,0.16
"2008-02-05",5.7688,1518,332508,11.25,0.16
"2008-02-09",5.7688,1518,332508,11.25,0.16
"2008-02-10",5.7688,1518,332508,11.25,0.16
"2008-02-16",5.7688,1518,332508,11.25,0.16
"2008-02-17",5.7688,1518,332508,11.25,0.16
"2008-02-23",5.7688,1518,332508,11.25,0.16
"2008-02-24",5.7688,1518,332508,11.25,0.16
"2008-03-02",5.7688,1518,332508,11.25,0.16
"2008-03-08",5.7688,1518,332508,11.25,0.16
"2008-03-09",5.7688,1518,332508,11.25,0.16
